time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/policy_gradient_loss,rollout/ep_rew_mean,train/value_loss,train/clip_range,train/approx_kl,train/std,train/learning_rate,train/entropy_loss,train/n_updates,rollout/ep_len_mean,train/loss,train/explained_variance,train/clip_fraction
278528,3829,136,72,0.21644988656044006,232.65407835999994,0.02393956482410431,0.2,0.8738627,0.3677913248538971,0.0002,-25.9591064453125,135,300.0,0.4438404440879822,0.1418399214744568,0.4658203125
280576,3831,137,73,0.20813515642657876,232.65407835999994,0.025201203301548958,0.2,0.9619057,0.3677915930747986,0.0002,-25.959200859069824,136,300.0,0.428173691034317,0.3478042483329773,0.46875
282624,3830,138,73,0.19614369422197342,231.71525556,0.025476946495473385,0.2,1.4384873,0.3677907884120941,0.0002,-25.959155082702637,137,300.0,0.4049057066440582,-0.043752193450927734,0.4873046875
284672,3830,139,74,0.1514494006987661,231.05364091000004,0.040564725175499916,0.2,1.7526879,0.3677898645401001,0.0002,-25.959003448486328,138,300.0,0.322887122631073,0.3271828889846802,0.4931640625
286720,3832,140,74,0.2026839500758797,231.48176944999994,0.03810379467904568,0.2,0.7838111,0.36778852343559265,0.0002,-25.958812713623047,139,300.0,0.42383942008018494,0.040401995182037354,0.470703125
288768,3831,141,75,0.08534833323210478,232.25305446,0.039740798994898796,0.2,0.28797802,0.36778584122657776,0.0002,-25.958477020263672,140,300.0,0.19073481857776642,0.2719153165817261,0.4140625
290816,3830,142,75,0.10886194184422493,233.69542093,0.04668663814663887,0.2,0.20358907,0.3677818477153778,0.0002,-25.95791244506836,141,300.0,0.23840762674808502,0.41366279125213623,0.384765625
292864,3829,143,76,0.12753638671711087,235.48097914,0.04041179269552231,0.2,0.39412716,0.3677782416343689,0.0002,-25.957270622253418,142,300.0,0.27384454011917114,0.06375366449356079,0.44921875
294912,3826,144,77,0.1500321733765304,235.48097914,0.0480952151119709,0.2,0.46556717,0.367776095867157,0.0002,-25.956787109375,143,300.0,0.3228738605976105,0.1773555874824524,0.4423828125
296960,3823,145,77,0.07158637326210737,235.89150129,0.040678903460502625,0.2,0.13305953,0.3677743673324585,0.0002,-25.95645809173584,144,300.0,0.16160175204277039,-0.12440025806427002,0.375
299008,3822,146,78,0.056022797245532274,235.48154922,0.04166716895997524,0.2,0.08307665,0.36777418851852417,0.0002,-25.956298828125,145,300.0,0.13080157339572906,0.2597211003303528,0.3671875
301056,3821,147,78,0.056782437954097986,236.21680965,0.03460541181266308,0.2,0.05305451,0.3677738606929779,0.0002,-25.95626163482666,146,300.0,0.12990927696228027,0.058720946311950684,0.3232421875
303104,3818,148,79,0.0877348615322262,236.06243093999998,0.039741579443216324,0.2,0.13235524,0.36777248978614807,0.0002,-25.95611572265625,147,300.0,0.1923941969871521,0.15578150749206543,0.3720703125
305152,3816,149,79,0.06853210553526878,235.41573898,0.029382051900029182,0.2,0.12867182,0.36777156591415405,0.0002,-25.95591926574707,148,300.0,0.14836859703063965,0.2456502914428711,0.3720703125
307200,3816,150,80,0.07082443684339523,235.21750279000003,0.025868169963359833,0.2,0.107491344,0.3677697479724884,0.0002,-25.9556884765625,149,300.0,0.1539524793624878,0.025936603546142578,0.2998046875
309248,3815,151,81,0.11747298389673233,235.21750279000003,0.024607722647488117,0.2,0.21244033,0.36776745319366455,0.0002,-25.955337524414062,150,300.0,0.2466510534286499,-0.06174767017364502,0.388671875
311296,3813,152,81,0.15866378881037235,235.92830023000002,0.03265458904206753,0.2,0.38073134,0.36776620149612427,0.0002,-25.955042839050293,151,300.0,0.3322997987270355,-0.0009248256683349609,0.421875
313344,3814,153,82,0.15265063056722283,236.25932266000004,0.023564187809824944,0.2,0.30353156,0.36776554584503174,0.0002,-25.954888343811035,152,300.0,0.31590038537979126,0.10141140222549438,0.4267578125
315392,3813,154,82,0.06189103377982974,237.03664205000004,0.017546705901622772,0.2,0.110200256,0.3677648901939392,0.0002,-25.9547758102417,153,300.0,0.13171744346618652,0.3218880891799927,0.3759765625
317440,3812,155,83,0.11210470926016569,236.1411551,0.025533354841172695,0.2,0.15352896,0.36776435375213623,0.0002,-25.954670906066895,154,300.0,0.23534634709358215,0.2480301856994629,0.3984375
319488,3812,156,83,0.14550879318267107,236.53626433999997,0.020792645402252674,0.2,0.3788321,0.3677627444267273,0.0002,-25.954487800598145,155,300.0,0.3008331060409546,0.12499034404754639,0.4365234375
321536,3812,157,84,0.06214353023096919,236.53626433999997,0.019939390011131763,0.2,0.12603852,0.3677622973918915,0.0002,-25.954318046569824,156,300.0,0.1339886635541916,0.2766261696815491,0.2919921875
323584,3812,158,84,0.06472376734018326,236.71009225999995,0.030441155657172203,0.2,0.07764033,0.3677617311477661,0.0002,-25.95423412322998,157,300.0,0.14403383433818817,-0.19160974025726318,0.3017578125
325632,3812,159,85,0.0790204769000411,236.01699921999992,0.031082244589924812,0.2,0.17936651,0.36776086688041687,0.0002,-25.95411205291748,158,300.0,0.1723930984735489,0.03694182634353638,0.3173828125
327680,3813,160,85,0.03635958069935441,235.91612941999995,0.02642571832984686,0.2,0.06128741,0.3677605986595154,0.0002,-25.954012870788574,159,300.0,0.08568304032087326,-0.06353354454040527,0.30078125
329728,3812,161,86,0.03579419758170843,234.38376723000002,0.0301727382466197,0.2,0.062246773,0.367759644985199,0.0002,-25.95390796661377,160,300.0,0.0866527259349823,0.16032415628433228,0.2646484375
331776,3804,162,87,0.04493475674341122,235.44696256999998,0.03367359315355619,0.2,0.05860418,0.36775973439216614,0.0002,-25.95385487874349,161,300.0,0.14342239499092102,0.23696857690811157,0.251953125
333824,3804,163,87,0.018191501731052995,236.36441602000002,0.03377147205173969,0.2,0.028140087,0.3677597641944885,0.0002,-25.953852653503418,162,300.0,0.05329679697751999,0.15878021717071533,0.251953125
335872,3804,164,88,0.0828072652220726,236.36441602000002,0.036894284188747406,0.2,0.18610494,0.36775943636894226,0.0002,-25.953824996948242,163,300.0,0.18229341506958008,-0.015076875686645508,0.3525390625
337920,3802,165,88,0.031239534728229046,236.21017036,0.04621434770524502,0.2,0.068496384,0.36775919795036316,0.0002,-25.953779220581055,164,300.0,0.08283419907093048,-0.1010967493057251,0.3095703125
339968,3804,166,89,0.04462497867643833,235.80053613999996,0.045065078884363174,0.2,0.08649331,0.3677602708339691,0.0002,-25.953845024108887,165,300.0,0.11088036000728607,-0.14999747276306152,0.2705078125
342016,3799,167,90,0.04128077315787474,235.96648319,0.03486385879417261,0.2,0.046975132,0.3677615821361542,0.0002,-25.95404116312663,166,300.0,0.12625978887081146,0.19858133792877197,0.279296875
344064,3799,168,90,0.16848169080913067,235.68645981,0.035078179091215134,0.2,0.3461928,0.36776265501976013,0.0002,-25.954246520996094,167,300.0,0.3528420627117157,0.1342422366142273,0.435546875
346112,3801,169,91,0.21054105646908283,236.35415766999998,0.027071641758084297,0.2,0.6027594,0.3677646517753601,0.0002,-25.954505920410156,168,300.0,0.4330812394618988,0.23456579446792603,0.4580078125
348160,3802,170,91,0.09613107796758413,235.52922777,0.028158281929790974,0.2,0.21891046,0.3677654266357422,0.0002,-25.95473861694336,169,300.0,0.20395596325397491,0.21318751573562622,0.3818359375
350208,3802,171,92,0.13003419479355216,235.52922777,0.03365541249513626,0.2,0.42468986,0.36776745319366455,0.0002,-25.95497226715088,170,300.0,0.2758110463619232,0.06356936693191528,0.435546875
352256,3802,172,92,0.1441862592473626,234.83512690999999,0.02874627150595188,0.2,0.48783875,0.3677709102630615,0.0002,-25.95543098449707,171,300.0,0.3017731308937073,0.006979942321777344,0.44140625
354304,3804,173,93,0.09235403407365084,235.78258671,0.02455566544085741,0.2,0.15572089,0.367775559425354,0.0002,-25.9561128616333,172,300.0,0.1948356330394745,0.0478973388671875,0.3994140625
356352,3804,174,93,0.009837298654019833,236.36506506999999,0.021072030998766422,0.2,0.038647085,0.36777934432029724,0.0002,-25.956825256347656,173,300.0,0.028225582093000412,0.24230951070785522,0.2744140625
358400,3804,175,94,0.04001795873045921,236.59266638,0.02580481395125389,0.2,0.072411425,0.3677828907966614,0.0002,-25.957443237304688,174,300.0,0.09181264042854309,0.17780739068984985,0.22265625
360448,3806,176,94,0.06544640753418207,237.77086644,0.02309640683233738,0.2,0.123406604,0.36778581142425537,0.0002,-25.957992553710938,175,300.0,0.14090925455093384,0.2547023296356201,0.2451171875
362496,3806,177,95,0.048988969065248966,236.8343338,0.016030268277972937,0.2,0.083452985,0.3677886128425598,0.0002,-25.958476066589355,176,300.0,0.10505897551774979,0.23242688179016113,0.3232421875
364544,3806,178,95,0.08539464394561946,236.8343338,0.01703326404094696,0.2,0.22822328,0.3677915930747986,0.0002,-25.958953857421875,177,300.0,0.17878559231758118,0.25783026218414307,0.3837890625
366592,3807,179,96,0.031241134274750948,237.61431624,0.016005660872906446,0.2,0.070562735,0.36779484152793884,0.0002,-25.959474563598633,178,300.0,0.06966497004032135,0.3016568422317505,0.291015625
368640,3807,180,96,0.07304537575691938,236.82084128000002,0.027912884950637817,0.2,0.14110431,0.3677971065044403,0.0002,-25.95994281768799,179,300.0,0.16017013788223267,0.20932668447494507,0.3720703125
370688,3803,181,97,0.03057265654206276,236.2958982,0.02284676892062028,0.2,0.03470722,0.36780044436454773,0.0002,-25.960416158040363,180,300.0,0.0846329778432846,0.18288058042526245,0.3033854166666667
372736,3804,182,97,0.10509270150214434,235.57664989999998,0.02284982893615961,0.2,0.17137891,0.3678007423877716,0.0002,-25.960719108581543,181,300.0,0.22028036415576935,0.32475727796554565,0.404296875
374784,3804,183,98,0.021237527951598167,234.84065652,0.028606075793504715,0.2,0.028953603,0.3678010404109955,0.0002,-25.960769653320312,182,300.0,0.05461638420820236,0.29719096422195435,0.2392578125
376832,3804,184,99,0.025802351534366608,233.40888827999999,0.023334139958024025,0.2,0.053977516,0.36780259013175964,0.0002,-25.96091938018799,183,300.0,0.061922214925289154,0.03333836793899536,0.3037109375
378880,3805,185,99,0.024394119158387184,233.40888827999999,0.02633300144225359,0.2,0.033630405,0.3678041398525238,0.0002,-25.96117877960205,184,300.0,0.06135887652635574,0.09970247745513916,0.279296875
380928,3807,186,100,0.030372655484825373,233.45065043000002,0.028264285996556282,0.2,0.041600954,0.36780425906181335,0.0002,-25.961310386657715,185,300.0,0.07528172433376312,-0.07874178886413574,0.2890625
382976,3807,187,100,0.03616118896752596,234.2387516,0.024309897795319557,0.2,0.060082123,0.36780717968940735,0.0002,-25.961567878723145,186,300.0,0.0835101380944252,0.5266479253768921,0.3486328125
385024,3805,188,101,0.01866902969777584,234.85981915000005,0.022672834806144238,0.2,0.03797505,0.3678091764450073,0.0002,-25.96198558807373,187,300.0,0.04722520709037781,0.10603278875350952,0.2412109375
387072,3807,189,101,0.04744648979976773,233.88391577999994,0.026027698069810867,0.2,0.0694971,0.3678114414215088,0.0002,-25.9623384475708,188,300.0,0.10705433040857315,0.12208902835845947,0.298828125
389120,3807,190,102,0.04771014396101236,233.89957259,0.017360012512654066,0.2,0.0798025,0.3678131103515625,0.0002,-25.962663650512695,189,300.0,0.10205413401126862,0.3063725233078003,0.244140625
391168,3808,191,102,0.0834308541379869,233.89957259,0.02235264703631401,0.2,0.15770404,0.36781391501426697,0.0002,-25.962870597839355,190,300.0,0.17754875123500824,-0.14939236640930176,0.3603515625
393216,3809,192,103,0.027186424238607287,232.98332774999994,0.023971958085894585,0.2,0.020853773,0.3678155541419983,0.0002,-25.96307945251465,191,300.0,0.06666585057973862,0.27107495069503784,0.150390625
395264,3809,193,103,0.0904466612264514,232.63017120999996,0.02700772788375616,0.2,0.15289676,0.3678165078163147,0.0002,-25.963297843933105,192,300.0,0.19540691375732422,0.26084059476852417,0.3994140625
397312,3809,194,104,0.02899927645921707,232.20933385000004,0.01894471049308777,0.2,0.03563843,0.3678170442581177,0.0002,-25.963419914245605,193,300.0,0.06729050725698471,0.13878518342971802,0.1943359375
399360,3808,195,104,0.044886298943310976,232.98436159999997,0.01940748654305935,0.2,0.08625069,0.3678176701068878,0.0002,-25.963513374328613,194,300.0,0.09973262250423431,0.1070968508720398,0.3046875
401408,3809,196,105,0.029031322337687016,233.17816687,0.020324802957475185,0.2,0.054634526,0.36781826615333557,0.0002,-25.96361255645752,195,300.0,0.06825072318315506,0.2229008674621582,0.2626953125
