time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/loss,train/clip_range,train/n_updates,rollout/ep_rew_mean,train/entropy_loss,train/clip_fraction,train/value_loss,train/std,rollout/ep_len_mean,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/explained_variance
2316288,1131,2163,1070,-0.004539732821285725,0.2,5450,239.96720646999998,-22.23527603149414,0.1630859375,0.0065905462950468065,0.3470085561275482,300.0,0.013446962,-0.008547257794998587,0.0002,0.6473237872123718
2318336,1132,2166,1070,-0.019896183162927628,0.2,5455,239.96720646999998,-22.21717758178711,0.15048828125,0.009418975934386254,0.34693172574043274,300.0,0.012758998,-0.015229886723682284,0.0002,0.5185818672180176
2320384,1133,2169,1069,-0.013007430359721184,0.2,5460,241.11680113999998,-22.20928840637207,0.17998046875,0.007159315259195864,0.3469010889530182,300.0,0.018201454,-0.0050829951884225014,0.0002,0.6168836951255798
2322432,1134,2172,1068,-0.02413538657128811,0.2,5465,242.23274363000004,-22.204866313934325,0.1923828125,0.005994077725335956,0.34688788652420044,300.0,0.017836398,-0.008513067208696157,0.0002,0.47640401124954224
2324480,1135,2175,1068,0.004299497231841087,0.2,5470,240.51607241000002,-22.202308955945465,0.15645559210526316,0.007269691479833503,0.3468685746192932,300.0,0.023431653,-0.006775300288082738,0.0002,0.5095258951187134
2326528,1136,2178,1068,-0.005002838093787432,0.2,5474,240.26406097999995,-22.198633193969727,0.14375,0.007583742092053095,0.3468400835990906,300.0,0.019984268,-0.0036402937645713487,0.0002,0.5972809791564941
2328576,1137,2181,1067,-0.018830781802535057,0.2,5479,239.24903778,-22.191560649871825,0.169140625,0.00656771631911397,0.34677988290786743,300.0,0.0162528,-0.012943425588309765,0.0002,0.6565259695053101
2330624,1138,2184,1067,-0.015367107465863228,0.2,5484,238.78073367999997,-22.179260349273683,0.213671875,0.0056242890190333125,0.3467170298099518,300.0,0.014062975,-0.0072857071179896595,0.0002,0.6346573233604431
2332672,1139,2187,1066,-0.021520840004086494,0.2,5489,238.78073367999997,-22.171187019348146,0.1984375,0.006334617966786027,0.3467123210430145,300.0,0.019458354,-0.0049070622655563055,0.0002,0.5458493828773499
2334720,1140,2188,1066,0.016402624547481537,0.2,5491,238.72886645,-22.172909872872488,0.17633928571428573,0.007608743717095682,0.3467256724834442,300.0,0.017777974,0.00611676591714578,0.0002,0.5841618776321411
2336768,1141,2191,1066,-0.021566122770309448,0.2,5496,238.65817337000001,-22.17751808166504,0.17666015625,0.005974425724707544,0.34675171971321106,300.0,0.014747109,-0.010356751433573664,0.0002,0.6443973779678345
2338816,1142,2195,1065,-0.0008146893233060837,0.2,5501,239.26261975,-22.179854488372804,0.18427734375,0.007285509491339326,0.3467434346675873,300.0,0.019751666,-0.003674946213141084,0.0002,0.6740310192108154
2340864,1143,2196,1065,0.0413128100335598,0.2,5503,241.51108433999997,-22.178369794573104,0.13253348214285715,0.006998128922922271,0.3467450439929962,300.0,0.01651595,0.008410360331514053,0.0002,0.6942980289459229
2342912,1144,2199,1064,-0.019007135182619095,0.2,5508,240.4853185,-22.17460060119629,0.16005859375,0.007438500667922199,0.34668347239494324,300.0,0.015082523,-0.010219527105800808,0.0002,0.7356650829315186
2344960,1145,2203,1064,-0.018028419464826584,0.2,5513,240.96163574000002,-22.16443042755127,0.1658203125,0.011129146069288253,0.34666311740875244,300.0,0.019673172,-0.007400797749869526,0.0002,0.642204761505127
2347008,1146,2207,1063,-0.0165494903922081,0.2,5518,240.96163574000002,-22.162797737121583,0.18447265625,0.00625998810864985,0.3466491997241974,300.0,0.019275367,-0.0020202310755848885,0.0002,0.6112407445907593
2349056,1147,2210,1062,-0.016739463433623314,0.2,5523,241.07751327000003,-22.159627151489257,0.157421875,0.0069004113785922526,0.34661242365837097,300.0,0.012145522,-0.012374803586862982,0.0002,0.6276211738586426
2351104,1148,2214,1061,-0.008231822401285172,0.2,5528,239.78718128000003,-22.155703639984132,0.162890625,0.0061739052180200815,0.34662923216819763,300.0,0.015689261,-0.009213032969273626,0.0002,0.5842006206512451
2353152,1149,2216,1061,0.021126778796315193,0.2,5531,239.53807762,-22.15860280123624,0.18607954545454544,0.006134577391838486,0.34663301706314087,300.0,0.025963632,-0.0005738352510062131,0.0002,0.6185336112976074
2355200,1150,2219,1061,-0.007345541846007109,0.2,5536,240.51626751,-22.151639556884767,0.208984375,0.005663885897956788,0.34655195474624634,300.0,0.015863933,-0.010164296673610806,0.0002,0.535080075263977
2357248,1151,2222,1060,-0.002761127892881632,0.2,5541,240.13521504,-22.140881061553955,0.21318359375,0.006314457720145583,0.3465447723865509,300.0,0.016701102,-0.007084556948393583,0.0002,0.5484573245048523
2359296,1152,2226,1059,-0.004971355199813843,0.2,5546,240.82245034000005,-22.146625137329103,0.14814453125,0.006137533579021692,0.3466258943080902,300.0,0.018123332,-0.009023423079634085,0.0002,0.6153836846351624
2361344,1153,2229,1059,-0.0025114226154983044,0.2,5551,240.82245034000005,-22.153685665130617,0.1515625,0.006471891771070659,0.3465924859046936,300.0,0.014222174,-0.005814964137971401,0.0002,0.611729621887207
2363392,1154,2233,1058,-0.014694285579025745,0.2,5556,240.38158171000003,-22.15051727294922,0.1658203125,0.009878529468551278,0.34665119647979736,300.0,0.018298263,-0.01392700900323689,0.0002,0.6195114850997925
2365440,1155,2237,1057,-0.014643551781773567,0.2,5561,239.60869080000003,-22.157905197143556,0.179296875,0.007378328568302095,0.34662264585494995,300.0,0.013010506,-0.00768860885873437,0.0002,0.5626547336578369
2367488,1156,2238,1057,0.05316496640443802,0.2,5562,241.4962309,-22.15158748626709,0.1943359375,0.007491035968996584,0.3466155230998993,300.0,0.0157665,0.016188181238248944,0.0002,0.5966190099716187
2369536,1157,2241,1056,-0.014078701846301556,0.2,5567,241.79925994000004,-22.148752403259277,0.17861328125,0.007169583742506802,0.3466034531593323,300.0,0.013301308,-0.00870396599639207,0.0002,0.6200059056282043
2371584,1158,2245,1056,-0.01977585442364216,0.2,5572,241.12546316,-22.148844146728514,0.1791015625,0.009042823314666748,0.3466032147407532,300.0,0.017562568,-0.011345254350453615,0.0002,0.5523792505264282
2373632,1159,2246,1056,0.0019188402220606804,0.2,5574,242.3836486,-22.149798965454103,0.13046875,0.006918133702129126,0.34660351276397705,300.0,0.033495665,-0.0021473657339811324,0.0002,0.6317944526672363
2375680,1160,2249,1055,-0.020878540351986885,0.2,5579,242.3836486,-22.145319938659668,0.17373046875,0.006714029447175562,0.3465465307235718,300.0,0.01624505,-0.008605940104462206,0.0002,0.6473770141601562
2377728,1161,2251,1056,0.02672405354678631,0.2,5581,243.70429270999998,-22.137697219848633,0.17606026785714285,0.006849457908953939,0.34652721881866455,300.0,0.027119042,0.0038258803875318597,0.0002,0.6359143257141113
2379776,1162,2252,1056,0.03241175040602684,0.2,5582,242.86887572000003,-22.135929107666016,0.17643229166666666,0.00985913754751285,0.34652408957481384,300.0,0.014602614,0.004933519599338372,0.0002,0.6210305094718933
2381824,1163,2254,1056,0.053760699927806854,0.2,5583,243.12088039000002,-22.135481516520183,0.27734375,0.008154097323616346,0.34652236104011536,300.0,0.024899146,0.017548800135652225,0.0002,0.6107497811317444
2383872,1164,2257,1055,-0.020805930718779564,0.2,5588,241.91565321,-22.137795639038085,0.16572265625,0.0073471340816468,0.3465603291988373,300.0,0.013818629,-0.013198216818273068,0.0002,0.6015207767486572
2385920,1165,2261,1054,-0.014330882579088211,0.2,5593,242.68348509,-22.142692470550536,0.198046875,0.007551654614508152,0.3465759754180908,300.0,0.020925086,-0.010991416545584798,0.0002,0.549837589263916
2387968,1166,2266,1053,-0.021290386095643044,0.2,5598,242.68348509,-22.145586490631104,0.212109375,0.005389380059204996,0.34660008549690247,300.0,0.020345546,-0.011474304320290684,0.0002,0.6131550073623657
2390016,1167,2269,1053,-0.01307824905961752,0.2,5603,242.80937664,-22.15082378387451,0.13564453125,0.004872106271795929,0.3466208577156067,300.0,0.00944752,-0.007407533959485591,0.0002,0.4226376414299011
2392064,1168,2273,1052,-0.0052749719470739365,0.2,5608,242.40142505000003,-22.15159139633179,0.13515625,0.005398875079117715,0.34662020206451416,300.0,0.011923614,-0.009229983272962271,0.0002,0.584571361541748
2394112,1169,2276,1051,-0.00843647588044405,0.2,5613,243.49590630999998,-22.147573280334473,0.2232421875,0.0069236573297530414,0.34658148884773254,300.0,0.022488391,-0.012081318581476808,0.0002,0.6276665925979614
2396160,1170,2280,1050,-0.01489122025668621,0.2,5618,243.42350226,-22.138665866851806,0.165234375,0.005988964950665832,0.3465171754360199,300.0,0.017771719,-0.010750310006551444,0.0002,0.568029522895813
2398208,1171,2284,1049,-0.011838207021355629,0.2,5623,242.52678080000004,-22.13005723953247,0.16015625,0.005693316366523505,0.3464924693107605,300.0,0.014394084,-0.011266500363126397,0.0002,0.5987057089805603
2400256,1172,2288,1049,-0.014246124774217606,0.2,5628,241.96334211,-22.122812271118164,0.15888671875,0.005919289821758866,0.34643253684043884,300.0,0.015839707,-0.008906114217825233,0.0002,0.630839467048645
2402304,1173,2292,1048,-0.019397882744669914,0.2,5633,241.96334211,-22.114894485473634,0.15283203125,0.00763525296933949,0.34643518924713135,300.0,0.011990361,-0.009907222969923168,0.0002,0.675837516784668
2404352,1174,2296,1047,-0.01858583092689514,0.2,5638,239.96123070000002,-22.113087272644044,0.15234375,0.009846047358587384,0.34638744592666626,300.0,0.01724786,-0.010234067682176828,0.0002,0.6094678044319153
2406400,1175,2299,1046,-0.015093199908733368,0.2,5643,238.62310906,-22.103975105285645,0.15986328125,0.008040048507973551,0.3463517427444458,300.0,0.021073319,-0.009602456842549146,0.0002,0.5864884853363037
2408448,1176,2303,1045,-0.010989412665367126,0.2,5648,237.51751580999996,-22.101507949829102,0.16650390625,0.008109957142733038,0.3463793396949768,300.0,0.016205791,-0.00939988144673407,0.0002,0.5474675893783569
2410496,1177,2306,1044,-0.0019109435379505157,0.2,5653,237.79048322999995,-22.10582799911499,0.18271484375,0.008715671254321933,0.3463766574859619,300.0,0.01918128,-0.00641906289383769,0.0002,0.603865385055542
2412544,1178,2310,1044,-0.0150443809106946,0.2,5658,238.74310974,-22.1041382683648,0.2173394097222222,0.0070501780654821135,0.34637612104415894,300.0,0.027776308,-0.010649846582156088,0.0002,0.5948412418365479
2414592,1179,2313,1043,-0.008512049913406372,0.2,5662,237.45920578999997,-22.101355743408202,0.18307291666666667,0.007306873115400473,0.34634843468666077,300.0,0.023832515,-0.005378977240373691,0.0002,0.600080132484436
2416640,1180,2315,1043,0.03207838907837868,0.2,5663,237.45920578999997,-22.098575592041016,0.23828125,0.008092073413232962,0.34634876251220703,300.0,0.019021621,0.010690611554309726,0.0002,0.6193256378173828
2418688,1181,2319,1042,-0.009210530668497086,0.2,5668,238.31209693,-22.09491958618164,0.16064453125,0.005892415088601411,0.34628504514694214,300.0,0.014699563,-0.010657938383519649,0.0002,0.5524155497550964
2420736,1182,2323,1041,-0.0240348968654871,0.2,5673,237.41849969000003,-22.084008312225343,0.1703125,0.006084778159856796,0.3462637960910797,300.0,0.019133413,-0.01542110783047974,0.0002,0.6150109767913818
2422784,1183,2328,1040,-0.010821476578712463,0.2,5678,235.13342331,-22.079033756256102,0.20205078125,0.00860593190882355,0.3462182283401489,300.0,0.017721403,-0.009039076103363186,0.0002,0.5942310094833374
2424832,1184,2330,1040,-0.01635553315281868,0.2,5682,237.18033072999998,-22.0748929977417,0.14229910714285715,0.007724593859165907,0.3462385833263397,300.0,0.028333856,-0.007966534226267998,0.0002,0.5912731289863586
2426880,1185,2334,1039,-0.011977103538811207,0.2,5687,236.58452999000002,-22.079659366607665,0.13740234375,0.0059682263527065516,0.34626591205596924,300.0,0.015876468,-0.01126841246150434,0.0002,0.6333051323890686
2428928,1186,2336,1039,0.034774087369441986,0.2,5688,238.23396809,-22.081531047821045,0.1904296875,0.006963709136471152,0.3462618589401245,300.0,0.015065106,0.013306506210938096,0.0002,0.5168720483779907
2430976,1187,2339,1038,-0.01668810471892357,0.2,5693,238.23396809,-22.075843048095702,0.16796875,0.006089421012438834,0.34620174765586853,300.0,0.0137149375,-0.007663028710521757,0.0002,0.6229535341262817
2433024,1188,2343,1038,-0.0038801226764917374,0.2,5698,239.54989415000003,-22.064539432525635,0.20791015625,0.004983133124187589,0.34613460302352905,300.0,0.021524549,-0.012525006919167936,0.0002,0.48395973443984985
2435072,1189,2347,1037,-0.01330188661813736,0.2,5703,238.65163169999997,-22.053901195526123,0.208203125,0.009730210178531706,0.346099853515625,300.0,0.020639727,-0.008733141131233423,0.0002,0.6427361369132996
2437120,1190,2351,1036,-0.021924953907728195,0.2,5708,239.93185457000007,-22.049568939208985,0.2021484375,0.010288346838206053,0.34609928727149963,300.0,0.018764628,-0.00954565592110157,0.0002,0.5736113786697388
2439168,1191,2354,1036,7.138308137655258e-05,0.2,5710,239.84303337999998,-22.05021776471819,0.21484375,0.009435995481908321,0.3460932672023773,300.0,0.029067086,0.006129029339977673,0.0002,0.5723006725311279
2441216,1192,2358,1034,-0.014440597966313362,0.2,5715,239.49403018,-22.04813117980957,0.16318359375,0.008720104559324681,0.3460777699947357,300.0,0.019106962,-0.009561426425352692,0.0002,0.6152731776237488
2443264,1193,2363,1033,-0.0006029009819030762,0.2,5720,240.18853706,-22.044813251495363,0.2001953125,0.008708437997847795,0.3460625112056732,300.0,0.017740484,-0.00800104927038774,0.0002,0.5835161209106445
2445312,1194,2367,1032,-0.011196468956768513,0.2,5725,240.18853706,-22.03903274536133,0.166015625,0.007053525862284004,0.34603333473205566,300.0,0.014369844,-0.0079428406432271,0.0002,0.5491321086883545
2447360,1195,2370,1032,-0.0050530084408819675,0.2,5730,240.06402952000008,-22.03556594848633,0.15888671875,0.007347568357363343,0.34603285789489746,300.0,0.012121819,-0.0059306823648512365,0.0002,0.6195278167724609
2449408,1196,2374,1031,-0.014495099894702435,0.2,5735,241.91084313,-22.037167167663576,0.178515625,0.006829170254059136,0.3460494577884674,300.0,0.014116336,-0.008673690306022764,0.0002,0.5740700364112854
2451456,1197,2378,1030,-0.006123188883066177,0.2,5740,244.42463833,-22.040350278218586,0.20735677083333334,0.0074768866826262735,0.3460533916950226,300.0,0.03110394,-0.006328054858992497,0.0002,0.5511949062347412
2453504,1198,2383,1029,-0.012765659019351006,0.2,5745,244.42135652000002,-22.03781728744507,0.2361328125,0.005808597151190043,0.3460175096988678,300.0,0.024947226,-0.010393497557379306,0.0002,0.584752082824707
2455552,1199,2388,1028,-0.02519533596932888,0.2,5750,245.22771977000005,-22.031183433532714,0.1298828125,0.005981951020658016,0.3459851145744324,300.0,0.011846131,-0.008918470167554916,0.0002,0.5674696564674377
2457600,1200,2392,1027,-0.02509615570306778,0.2,5755,242.82999895000003,-22.0288197517395,0.17734375,0.006679936475120485,0.34599435329437256,300.0,0.015420634,-0.009042482916265726,0.0002,0.6181851625442505
2459648,1201,2396,1026,-0.004599913023412228,0.2,5760,242.82999895000003,-22.03377685546875,0.20107421875,0.008982461551204324,0.3460344970226288,300.0,0.021472001,-0.0042811733903363345,0.0002,0.5439364910125732
2461696,1202,2400,1025,-0.011655855923891068,0.2,5765,241.49216691,-22.043345069885255,0.1740234375,0.010632408084347844,0.3461250364780426,300.0,0.015904266,-0.0108252422651276,0.0002,0.616364598274231
2463744,1203,2404,1024,-0.01996583119034767,0.2,5770,240.96760417,-22.056258106231688,0.199609375,0.010054716560989618,0.34614625573158264,300.0,0.022563402,-0.010498649021610618,0.0002,0.6838504076004028
2465792,1204,2409,1023,-0.024158259853720665,0.2,5775,242.31219167999998,-22.05861806869507,0.1787109375,0.0068986545316874984,0.3461799621582031,300.0,0.020177431,-0.011216828692704439,0.0002,0.6570936441421509
2467840,1205,2410,1023,0.054363422095775604,0.2,5776,242.531455,-22.062705993652344,0.15625,0.007620554883033037,0.3461829721927643,300.0,0.012299764,0.015372094387809435,0.0002,0.5846526622772217
2469888,1206,2414,1022,-0.023652881383895874,0.2,5781,243.07301386,-22.066061878204344,0.2322265625,0.00661998123396188,0.3462066352367401,300.0,0.016665418,-0.008322724397294224,0.0002,0.5456854104995728
2471936,1207,2417,1022,0.020253388211131096,0.2,5783,243.07301386,-22.0689332144601,0.15792410714285715,0.007604166133595365,0.3462076187133789,300.0,0.023187071,0.005039407139910119,0.0002,0.6189417839050293
2473984,1208,2420,1021,0.03571969270706177,0.2,5786,241.31196754000004,-22.066259384155273,0.1922940340909091,0.009387876838445663,0.3461776673793793,300.0,0.018567437,0.0051246547055515375,0.0002,0.5884089469909668
2476032,1209,2422,1022,0.04321547970175743,0.2,5787,240.49377535999997,-22.06244945526123,0.181640625,0.007349558873102069,0.34616607427597046,300.0,0.01670545,0.0072670961963012815,0.0002,0.5488258600234985
2478080,1210,2428,1020,-0.012352760881185532,0.2,5792,240.37323906000006,-22.054073810577393,0.14267578125,0.008321498893201352,0.3460994362831116,300.0,0.014846528,-0.011980592273175716,0.0002,0.5771542191505432
2480128,1211,2432,1019,-0.006946369539946318,0.2,5797,238.12872787,-22.050537967681883,0.15966796875,0.009062992269173264,0.34613701701164246,300.0,0.013601581,-0.010880778427235782,0.0002,0.6183186769485474
2482176,1212,2436,1018,-0.02878478541970253,0.2,5802,237.52635005000005,-22.0562385559082,0.144140625,0.008902364480309188,0.34613990783691406,300.0,0.012373468,-0.012437478546053172,0.0002,0.6024684906005859
2484224,1213,2440,1017,-0.0062253884971141815,0.2,5807,237.19507477000008,-22.053371810913085,0.1775390625,0.009334173705428838,0.3461352586746216,300.0,0.022223331,-0.012103916169144214,0.0002,0.6547551155090332
2486272,1214,2443,1017,0.016736306250095367,0.2,5810,237.19507477000008,-22.053071628917348,0.19513494318181818,0.009055221537974749,0.34613627195358276,300.0,0.022008903,0.0011071076785976236,0.0002,0.5943660140037537
2488320,1215,2447,1016,0.006664859596639872,0.2,5815,237.69441072,-22.050433052910698,0.2133246527777778,0.007130956173770958,0.3461032211780548,300.0,0.02508904,-0.004268226123207973,0.0002,0.4891154170036316
2490368,1216,2452,1015,-0.017915770411491394,0.2,5820,239.41921199,-22.039596176147462,0.18720703125,0.007176627544686199,0.3460181951522827,300.0,0.019595636,-0.01452046660706401,0.0002,0.6055363416671753
2492416,1217,2457,1014,-0.014348570257425308,0.2,5825,237.39727815999998,-22.028600025177003,0.17158203125,0.010606026509776711,0.34598565101623535,300.0,0.013302272,-0.008878715918399394,0.0002,0.6200153827667236
2494464,1218,2461,1013,-0.009176913648843765,0.2,5830,236.71268013999997,-22.020954132080078,0.1733940972222222,0.009249393672992786,0.3459331691265106,300.0,0.03077783,-0.007433362447449731,0.0002,0.5804139375686646
2496512,1219,2466,1012,-0.028018254786729813,0.2,5835,237.66342566999995,-22.016677379608154,0.20654296875,0.006705360417254269,0.34597212076187134,300.0,0.019298071,-0.011740300676319749,0.0002,0.5779211521148682
2498560,1220,2469,1011,0.0188587699085474,0.2,5839,237.32700461000002,-22.02426249186198,0.24765625,0.005395006388425827,0.34599536657333374,300.0,0.028384997,0.002153447084128857,0.0002,0.5705515146255493
2500608,1221,2473,1010,-0.005038562696427107,0.2,5844,237.32700461000002,-22.030192375183105,0.20712890625,0.007074334425851703,0.346053808927536,300.0,0.025451977,-0.007336894306354225,0.0002,0.6166386604309082
2502656,1222,2475,1010,0.03810691833496094,0.2,5845,237.11366611999998,-22.036046346028645,0.20768229166666666,0.010087631642818451,0.346057653427124,300.0,0.01639597,0.014035202252368132,0.0002,0.6204556226730347
2504704,1223,2480,1009,-0.02219831943511963,0.2,5850,238.16707681000008,-22.04469223022461,0.18154296875,0.00960973515175283,0.34616464376449585,300.0,0.011169779,-0.009098211489617824,0.0002,0.6291050910949707
2506752,1224,2485,1008,-0.004590751137584448,0.2,5855,239.32153882999998,-22.06445026397705,0.20390625,0.009011261584237217,0.34627437591552734,300.0,0.020249534,-0.012482365290634335,0.0002,0.6018552184104919
2508800,1225,2489,1007,-0.011739592999219894,0.2,5859,239.26453284,-22.07625125004695,0.158203125,0.007552715949714184,0.3462965190410614,300.0,0.035395056,-0.00501463938361177,0.0002,0.6466454267501831
2510848,1226,2492,1007,-0.0013011782430112362,0.2,5862,238.94868900999998,-22.077953720092772,0.177734375,0.007518851663917303,0.346296489238739,300.0,0.023261856,-0.0013618567027151585,0.0002,0.614968478679657
2512896,1227,2498,1005,0.0005710548721253872,0.2,5867,238.92986393000004,-22.07565755844116,0.18701171875,0.00909516925457865,0.3462885916233063,300.0,0.014094926,-0.0027503254124894736,0.0002,0.6218867301940918
2514944,1228,2503,1004,-0.017673220485448837,0.2,5872,238.92986393000004,-22.07477264404297,0.16005859375,0.0088154427241534,0.34624868631362915,300.0,0.011261915,-0.006682592630386353,0.0002,0.5441932678222656
2516992,1229,2506,1004,0.014501644298434258,0.2,5875,238.27986485999998,-22.064261176369406,0.17986505681818182,0.00845052157952027,0.34619417786598206,300.0,0.01979479,0.0029428352347829127,0.0002,0.6340250968933105
2519040,1230,2511,1002,-0.0215500108897686,0.2,5880,239.04224856000002,-22.051676750183105,0.15439453125,0.0077622298849746585,0.34611597657203674,300.0,0.015741725,-0.011610684799961746,0.0002,0.6682999134063721
2521088,1231,2517,1001,-0.019777005538344383,0.2,5885,239.77440872,-22.042070198059083,0.14951171875,0.008516046567820013,0.3460668623447418,300.0,0.014821666,-0.007953802566044032,0.0002,0.6378732919692993
2523136,1232,2522,1000,-0.009225958958268166,0.2,5890,241.28250695,-22.033614063262938,0.1724609375,0.009218637691810727,0.34603095054626465,300.0,0.013423089,-0.008619987475685775,0.0002,0.6071341633796692
2525184,1233,2528,998,-0.01867489702999592,0.2,5895,241.10509548000002,-22.031499099731445,0.1375,0.00843720834236592,0.3460487723350525,300.0,0.016576251,-0.009741464047692716,0.0002,0.6287866830825806
2527232,1234,2532,998,0.016640324145555496,0.2,5898,241.79098997,-22.036924188787285,0.17045454545454544,0.007471741769801487,0.34606996178627014,300.0,0.02691347,0.0030246419747444716,0.0002,0.5576120615005493
2529280,1235,2537,996,-0.01864797994494438,0.2,5903,241.79098997,-22.038242912292482,0.1783203125,0.0049068125197663905,0.3460620641708374,300.0,0.018480552,-0.012489837105385959,0.0002,0.5268129110336304
2531328,1236,2543,995,-0.020905228331685066,0.2,5908,242.47638057,-22.03880443572998,0.15751953125,0.0068403933430090545,0.34608593583106995,300.0,0.012977474,-0.009709092625416815,0.0002,0.4915333390235901
2533376,1237,2547,994,-0.015313496813178062,0.2,5913,242.63733114000001,-22.041591114468044,0.24424913194444445,0.003983129579056468,0.34606632590293884,300.0,0.028870834,-0.010810503115256628,0.0002,0.49881839752197266
2535424,1238,2552,993,-0.006056386977434158,0.2,5918,241.70378479,-22.0377179145813,0.17822265625,0.005708061740733683,0.34607556462287903,300.0,0.020242564,-0.009166314825415611,0.0002,0.6091907024383545
2537472,1239,2558,991,-0.015930309891700745,0.2,5923,242.53763881000003,-22.0367844581604,0.17646484375,0.00831723741721362,0.3460487723350525,300.0,0.016860556,-0.010904015367850661,0.0002,0.6635293364524841
2539520,1240,2563,990,-0.017771117389202118,0.2,5928,243.68154151000002,-22.034409713745116,0.1642578125,0.009160991036333143,0.3460586369037628,300.0,0.01969609,-0.012556047691032291,0.0002,0.6809355020523071
2541568,1241,2570,988,-0.01403298880904913,0.2,5933,243.68154151000002,-22.037949752807616,0.20166015625,0.008455858076922595,0.34609630703926086,300.0,0.01701691,-0.0062573839677497745,0.0002,0.655602216720581
2543616,1242,2575,987,-0.02467566728591919,0.2,5938,244.71229054,-22.038034629821777,0.1818359375,0.014021691167727113,0.34603506326675415,300.0,0.014452314,-0.008035999280400575,0.0002,0.6088966131210327
2545664,1243,2581,986,-0.013997374102473259,0.2,5943,244.19035370999998,-22.023146057128905,0.18408203125,0.006310572219081223,0.3459540903568268,300.0,0.019459706,-0.011912992899306118,0.0002,0.49625444412231445
2547712,1244,2585,985,-0.01277769822627306,0.2,5948,244.35581522,-22.01440324783325,0.15654296875,0.0057967650471255185,0.3459570109844208,300.0,0.018226434,-0.010010985331609846,0.0002,0.5153203010559082
2549760,1245,2590,984,0.0034175142645835876,0.2,5953,242.95194084,-22.016142315334744,0.21028645833333334,0.009171983977365825,0.34596383571624756,300.0,0.029751457,-0.008258473645481799,0.0002,0.6122357249259949
2551808,1246,2596,982,-0.02723417431116104,0.2,5958,241.68715273,-22.014765167236327,0.22041015625,0.00916313948109746,0.345933198928833,300.0,0.018472444,-0.015934275463223457,0.0002,0.6813613772392273
2553856,1247,2598,982,0.01009984128177166,0.2,5959,241.58332691999996,-22.010262966156006,0.1806640625,0.010060961125418544,0.3459247350692749,300.0,0.016683154,0.00581111223436892,0.0002,0.6887723207473755
2555904,1248,2606,980,-0.0014157542027533054,0.2,5964,241.58332691999996,-22.00590796219675,0.21247944078947367,0.01087139532166092,0.3458899259567261,300.0,0.027508147,-0.0018235174448866594,0.0002,0.6556134223937988
2557952,1249,2612,979,-0.027692707255482674,0.2,5969,240.60224739,-22.00634346008301,0.1888671875,0.006649326672777534,0.34593793749809265,300.0,0.017912317,-0.011429178272373974,0.0002,0.5224756598472595
2560000,1250,2617,977,-0.03236379101872444,0.2,5974,240.55943426,-22.010126304626464,0.1623046875,0.006261607585474849,0.3458848297595978,300.0,0.012602839,-0.012663090997375549,0.0002,0.6798565983772278
2562048,1251,2623,976,-0.005579129792749882,0.2,5979,240.42000574999997,-22.000095081329345,0.20634765625,0.007209825492464006,0.3458727300167084,300.0,0.021127656,-0.009096983750350774,0.0002,0.595490574836731
2564096,1252,2629,975,-0.008353829383850098,0.2,5984,240.26099732,-22.002924633026122,0.12763671875,0.007459329813718796,0.34587791562080383,300.0,0.012490349,-0.010844181501306593,0.0002,0.5795993804931641
2566144,1253,2636,973,-0.02857905812561512,0.2,5989,239.06374189999994,-22.001648807525633,0.1482421875,0.008000807650387288,0.3458753526210785,300.0,0.014325114,-0.009731282992288471,0.0002,0.48202645778656006
2568192,1254,2643,971,-0.02367301657795906,0.2,5994,238.34839176000003,-22.005355834960938,0.20244140625,0.005204796907491982,0.3459269106388092,300.0,0.021114372,-0.011626944411545992,0.0002,0.5860929489135742
2570240,1255,2649,970,0.011256991885602474,0.2,5999,238.34839176000003,-22.006653690338133,0.21298828125,0.007255488261580467,0.34584909677505493,300.0,0.019825637,-0.007314873160794377,0.0002,0.5491021871566772
2572288,1256,2655,968,-0.022227494046092033,0.2,6004,237.54216836,-21.99481620788574,0.159765625,0.005851471167989075,0.3458496630191803,300.0,0.012611914,-0.010488848784007132,0.0002,0.5897186398506165
2574336,1257,2661,967,-0.01759643852710724,0.2,6009,237.38997233000006,-21.99817314147949,0.2119140625,0.007886724174022674,0.3458382189273834,300.0,0.020753717,-0.012667384790256619,0.0002,0.5810858011245728
2576384,1258,2668,965,-0.01516227051615715,0.2,6014,237.94042413,-21.994120788574218,0.19716796875,0.006473239301703871,0.3458316922187805,300.0,0.0127478205,-0.006144159100949764,0.0002,0.4519290328025818
2578432,1259,2676,963,-0.010857303626835346,0.2,6019,239.00898908,-21.994507694244383,0.18876953125,0.005557045899331569,0.3458442687988281,300.0,0.019582372,-0.013595469505526125,0.0002,0.5450879335403442
2580480,1260,2683,961,-0.029278460890054703,0.2,6024,239.99008992000003,-21.997322654724123,0.18564453125,0.005877296905964613,0.3458971083164215,300.0,0.020134559,-0.013874265970662237,0.0002,0.6047828197479248
2582528,1261,2686,961,0.02124064974486828,0.2,6026,240.00088076,-22.003273725509644,0.15380859375,0.007348773942794651,0.3459010720252991,300.0,0.022155628,0.0017417120398022234,0.0002,0.5809364318847656
2584576,1262,2693,959,-0.016359101980924606,0.2,6031,240.00088076,-22.000729942321776,0.1771484375,0.010298499371856451,0.3458757698535919,300.0,0.019017333,-0.014390859380364418,0.0002,0.6137077212333679
