time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/loss,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/explained_variance,rollout/ep_rew_mean,train/clip_fraction,train/n_updates,rollout/ep_len_mean,train/learning_rate,train/value_loss,train/clip_range,train/std
880,1086,1659,1802240,-0.5435319542884827,-0.010671274666674436,-51.89763984680176,0.011697284,0.520972728729248,229.97263897000002,0.14765625,4318,300.0,0.0002,0.006486678402870894,0.2,0.5599597692489624
881,1085,1661,1804288,-0.5365607142448425,-0.006591315753757954,-51.94041156768799,0.010031683,0.6441249847412109,231.15283029000003,0.16650390625,4323,300.0,0.0002,0.009010376036167144,0.2,0.560344398021698
882,1085,1663,1806336,-0.5378922820091248,-0.010642122593708336,-51.97905292510986,0.016022831,0.5673694610595703,232.61202116999996,0.15263671875,4328,300.0,0.0002,0.0046781361103057865,0.2,0.5606626868247986
883,1085,1665,1808384,-0.5467765927314758,-0.011969285598024727,-52.01353721618652,0.013211278,0.5787838697433472,233.65351803000004,0.18447265625,4333,300.0,0.0002,0.005726516991853714,0.2,0.5610024333000183
884,1085,1667,1810432,-0.5405473113059998,-0.014424859359860421,-52.05867214202881,0.014427934,0.5800222158432007,234.66254779999997,0.145703125,4338,300.0,0.0002,0.008089369838126003,0.2,0.5614221096038818
885,1085,1670,1812480,-0.5375843644142151,-0.015408174158073962,-52.102729606628415,0.016282659,0.6313893795013428,234.50828786999998,0.16748046875,4343,300.0,0.0002,0.012235994823276997,0.2,0.5618265271186829
886,1084,1672,1814528,-0.5300910472869873,-0.00897134472616017,-52.14404830932617,0.013205167,0.586766242980957,235.34653881999998,0.15302734375,4348,300.0,0.0002,0.01269128154963255,0.2,0.5621626377105713
887,1084,1674,1816576,-0.5484895706176758,-0.012527770828455687,-52.18136425018311,0.011958188,0.5838834047317505,235.34653881999998,0.1337890625,4353,300.0,0.0002,0.006645810278132558,0.2,0.5625400543212891
888,1084,1677,1818624,-0.5323252081871033,-0.010364276077598333,-52.22127208709717,0.011807317,0.5408428907394409,236.29867654,0.12412109375,4358,300.0,0.0002,0.006328717456199229,0.2,0.5628814697265625
889,1084,1679,1820672,-0.5334652066230774,-0.003338676341809332,-52.2569974899292,0.012969751,0.6406179666519165,236.34680663000003,0.1544921875,4363,300.0,0.0002,0.007655531330965459,0.2,0.5632010698318481
890,1084,1681,1822720,-0.5187061429023743,-0.006443522893823684,-52.293320655822754,0.01497633,0.6319379806518555,236.27954331,0.18173828125,4368,300.0,0.0002,0.009237205167301,0.2,0.5635535717010498
891,1083,1683,1824768,-0.5292169451713562,-0.005381016444880515,-52.32357559204102,0.014231183,0.6455885767936707,235.77486983000003,0.17275390625,4373,300.0,0.0002,0.008932858239859343,0.2,0.5636979341506958
892,1083,1685,1826816,-0.5339759588241577,-0.008627341222018003,-52.34042682647705,0.010087548,0.5816991925239563,236.49177587000003,0.117578125,4378,300.0,0.0002,0.008513185288757085,0.2,0.563923716545105
893,1084,1687,1828864,-0.5056452751159668,-0.000723428752583762,-52.358973821004234,0.022337947,0.6722686290740967,235.89548582000003,0.19108072916666666,4381,300.0,0.0002,0.007758917015356322,0.2,0.5640043020248413
894,1083,1689,1830912,-0.534401535987854,-0.012011722312308848,-52.371616744995116,0.016607087,0.6417458057403564,235.89548582000003,0.13369140625,4386,300.0,0.0002,0.006751147587783635,0.2,0.5642085075378418
895,1083,1691,1832960,-0.546880304813385,-0.00654051024466753,-52.400566291809085,0.0116185015,0.6131697297096252,235.1444572,0.1439453125,4391,300.0,0.0002,0.007140771858394146,0.2,0.5645378232002258
896,1083,1693,1835008,-0.5385186672210693,-0.0032920920406468213,-52.438309860229495,0.014591264,0.6159472465515137,235.64860257,0.202734375,4396,300.0,0.0002,0.008337524463422596,0.2,0.5648526549339294
897,1083,1696,1837056,-0.5480087399482727,-0.01362862957175821,-52.47539157867432,0.0136744715,0.692626953125,234.28939919999996,0.159375,4401,300.0,0.0002,0.007178197312168777,0.2,0.5652763247489929
898,1082,1698,1839104,-0.5494071245193481,-0.011143435561098158,-52.53005084991455,0.012189892,0.6346360445022583,233.49508896999998,0.18115234375,4406,300.0,0.0002,0.005512216873466968,0.2,0.5658174157142639
899,1082,1700,1841152,-0.5418283939361572,-0.014344386651646345,-52.582716178894046,0.017294098,0.606692910194397,234.36907925000003,0.1544921875,4411,300.0,0.0002,0.006211510067805648,0.2,0.5662261247634888
900,1083,1701,1843200,-0.4953171908855438,0.008597953768912703,-52.61010551452637,0.018207826,0.6474878191947937,234.38546619000002,0.195556640625,4413,300.0,0.0002,0.007062019023578614,0.2,0.5663261413574219
901,1083,1702,1845248,-0.507490336894989,0.0038496102206408978,-52.61711883544922,0.014615929,0.49183833599090576,234.38546619000002,0.1962890625,4414,300.0,0.0002,0.007192931952886283,0.2,0.5663598775863647
902,1083,1704,1847296,-0.5415231585502625,-0.010971709317527712,-52.63971881866455,0.012529366,0.6020265817642212,233.09930633,0.1314453125,4419,300.0,0.0002,0.009217025339603424,0.2,0.5667932629585266
903,1083,1707,1849344,-0.5137240290641785,-0.004837867559399456,-52.68603343963623,0.022398587,0.6176241040229797,234.16594061999996,0.18251953125,4424,300.0,0.0002,0.00544294728897512,0.2,0.5671265125274658
904,1083,1709,1851392,-0.5535370707511902,-0.01246636181604117,-52.719923210144046,0.014481951,0.6428204774856567,234.20477124999996,0.18212890625,4429,300.0,0.0002,0.0049166071461513635,0.2,0.5674751400947571
905,1083,1711,1853440,-0.5323163866996765,-0.0042802209733054045,-52.754932975769044,0.013831786,0.6604194641113281,233.80359558,0.1791015625,4434,300.0,0.0002,0.005647706473246217,0.2,0.5677050352096558
906,1083,1712,1855488,-0.506554126739502,0.0013248685669774811,-52.771694819132485,0.023558343,0.5949859023094177,233.58346921999998,0.19254557291666666,4437,300.0,0.0002,0.006749239672596256,0.2,0.5678117275238037
907,1083,1714,1857536,-0.5551856756210327,-0.011441935901530087,-52.7855302810669,0.010139551,0.6253809928894043,233.58346921999998,0.15361328125,4442,300.0,0.0002,0.006883568246848881,0.2,0.5679654479026794
908,1082,1717,1859584,-0.5432581305503845,-0.0031103729270398617,-52.802660369873045,0.010550695,0.6311954259872437,232.46047918,0.14755859375,4447,300.0,0.0002,0.007427959842607379,0.2,0.5681442618370056
909,1082,1719,1861632,-0.5357277989387512,-0.012943310849368572,-52.82777843475342,0.012792628,0.5714445114135742,232.90407984,0.1291015625,4452,300.0,0.0002,0.0064223837340250615,0.2,0.5684542655944824
910,1082,1721,1863680,-0.5371233224868774,-0.006087395118083805,-52.85827693939209,0.013598371,0.5671900510787964,231.91406545,0.19287109375,4457,300.0,0.0002,0.004685648321174085,0.2,0.5686747431755066
911,1082,1724,1865728,-0.5488158464431763,-0.010698926029726863,-52.88499069213867,0.013810834,0.6313657760620117,231.56097748,0.21103515625,4462,300.0,0.0002,0.006871431390754879,0.2,0.5690091848373413
912,1082,1726,1867776,-0.5596783757209778,-0.012814044742845,-52.92835941314697,0.018391253,0.6783294677734375,231.73121522000002,0.1509765625,4467,300.0,0.0002,0.00919010122306645,0.2,0.5694137215614319
913,1081,1728,1869824,-0.5453729033470154,-0.009760554623790085,-52.962779426574706,0.008386017,0.6368725299835205,232.01716264000004,0.1005859375,4472,300.0,0.0002,0.007622996275313198,0.2,0.5696901082992554
914,1081,1730,1871872,-0.5539891719818115,-0.014698791736736893,-52.988943862915036,0.01519171,0.5839673280715942,232.01716264000004,0.16572265625,4477,300.0,0.0002,0.004846829082816839,0.2,0.5698673129081726
915,1081,1732,1873920,-0.5563154816627502,-0.013873131480067968,-53.00891952514648,0.012132843,0.5466357469558716,231.87217851000003,0.13271484375,4482,300.0,0.0002,0.006879242323338986,0.2,0.5701374411582947
916,1081,1734,1875968,-0.5522404313087463,-0.012710649380460381,-53.05140857696533,0.017168608,0.5732219815254211,231.73907297000002,0.1279296875,4487,300.0,0.0002,0.007073299633339048,0.2,0.5706557631492615
917,1082,1735,1878016,-0.5111324787139893,0.0030228797760274676,-53.0906007554796,0.03345811,0.6298441886901855,232.39905434,0.15755208333333334,4490,300.0,0.0002,0.006104398467060592,0.2,0.5707873106002808
918,1082,1737,1880064,-0.5467459559440613,-0.013908775802701712,-53.119207572937015,0.021625355,0.6171913146972656,232.25716840000004,0.16376953125,4495,300.0,0.0002,0.006441380525939166,0.2,0.5712189674377441
919,1082,1739,1882112,-0.5508159399032593,-0.011023690784350037,-53.17111587524414,0.015834257,0.5734227895736694,232.14731987,0.15517578125,4500,300.0,0.0002,0.008930331026203931,0.2,0.5717360377311707
920,1082,1741,1884160,-0.5532875657081604,-0.01503305514343083,-53.230312538146975,0.012332685,0.6340019702911377,231.41169941,0.144140625,4505,300.0,0.0002,0.010785393277183175,0.2,0.5722891092300415
921,1081,1743,1886208,-0.5599309206008911,-0.013037240249104798,-53.28168239593506,0.018677065,0.6807442307472229,231.41169941,0.153125,4510,300.0,0.0002,0.007743799104355275,0.2,0.5726298689842224
922,1082,1743,1888256,-0.5192164778709412,0.012385355774313211,-53.29997634887695,0.017163873,0.5827212333679199,229.2746952,0.2294921875,4511,300.0,0.0002,0.010603679111227393,0.2,0.5726602673530579
923,1082,1745,1890304,-0.5490553975105286,-0.012184267025440931,-53.312825202941895,0.014521915,0.6033399701118469,228.46936214,0.14970703125,4516,300.0,0.0002,0.009230009699240326,0.2,0.5728932619094849
924,1082,1748,1892352,-0.5471442341804504,-0.015423985454253853,-53.34167079925537,0.012233155,0.6358312368392944,227.59060885000002,0.12587890625,4521,300.0,0.0002,0.009840406570583582,0.2,0.5732192397117615
925,1082,1750,1894400,-0.5524013638496399,-0.015455705812200904,-53.37781677246094,0.015228612,0.629284143447876,229.28686209000003,0.14208984375,4526,300.0,0.0002,0.007367233000695706,0.2,0.5735403895378113
926,1082,1752,1896448,-0.5535051822662354,-0.009681151737459004,-53.407338523864745,0.012124561,0.5369245409965515,229.06669438,0.1654296875,4531,300.0,0.0002,0.008020745171234012,0.2,0.5737422704696655
927,1082,1754,1898496,-0.5603773593902588,-0.011590926721692086,-53.4308464050293,0.011835832,0.5884829163551331,227.30514340000005,0.151953125,4536,300.0,0.0002,0.0066992287989705804,0.2,0.5740017294883728
928,1081,1756,1900544,-0.5484303832054138,-0.010068914527073503,-53.46113910675049,0.011377822,0.5474758148193359,227.30514340000005,0.14501953125,4541,300.0,0.0002,0.00734329461120069,0.2,0.5743087530136108
929,1081,1758,1902592,-0.5418561697006226,-0.011192886205390096,-53.495908164978026,0.01835443,0.5808866024017334,226.88324713999998,0.15947265625,4546,300.0,0.0002,0.006816437444649636,0.2,0.5746457576751709
930,1081,1761,1904640,-0.5587560534477234,-0.00935996794141829,-53.53310775756836,0.011199238,0.6361727714538574,226.60404261,0.13173828125,4551,300.0,0.0002,0.008701130514964461,0.2,0.5750426054000854
931,1081,1763,1906688,-0.5551208257675171,-0.011831004451960326,-53.57275810241699,0.01833734,0.6535128355026245,227.06772404000003,0.15888671875,4556,300.0,0.0002,0.008528690109960735,0.2,0.5753430724143982
932,1081,1765,1908736,-0.5612079501152039,-0.013222807529382407,-53.60292148590088,0.012022651,0.5727190971374512,227.26643299,0.099609375,4561,300.0,0.0002,0.009884104691445827,0.2,0.5756576061248779
933,1081,1767,1910784,-0.5628902912139893,-0.0171870453748852,-53.642689895629886,0.018411558,0.5422908067703247,227.45569838,0.19091796875,4566,300.0,0.0002,0.010129028931260109,0.2,0.5760570764541626
934,1081,1769,1912832,-0.5493595600128174,-0.006790401786565781,-53.689795684814456,0.010856084,0.59787917137146,228.32762646,0.14140625,4571,300.0,0.0002,0.007731640618294478,0.2,0.5765575766563416
935,1081,1771,1914880,-0.5595762729644775,-0.010954384761862456,-53.74042930603027,0.010061026,0.5668153166770935,228.32762646,0.13251953125,4576,300.0,0.0002,0.00930460630916059,0.2,0.577002763748169
936,1081,1773,1916928,-0.5631751418113708,-0.012947357865050435,-53.79501934051514,0.011005208,0.5471987724304199,228.56440228,0.1318359375,4581,300.0,0.0002,0.0064397987211123105,0.2,0.5776039361953735
937,1081,1775,1918976,-0.5622090697288513,-0.010903451952617615,-53.85804080963135,0.011864974,0.5529562830924988,228.04652576000004,0.126171875,4586,300.0,0.0002,0.008476602542214096,0.2,0.5781586170196533
938,1081,1777,1921024,-0.567722499370575,-0.010944666317664086,-53.90581283569336,0.013162776,0.6246523857116699,227.96181850999997,0.18466796875,4591,300.0,0.0002,0.009191377833485604,0.2,0.5784546136856079
939,1080,1779,1923072,-0.5505795478820801,-0.01062386780977249,-53.93159084320068,0.014448122,0.5860950350761414,227.71119124999998,0.1197265625,4596,300.0,0.0002,0.00838880375958979,0.2,0.5786672830581665
940,1080,1781,1925120,-0.5564975738525391,-0.00916700956877321,-53.951482963562015,0.01412689,0.5702048540115356,227.55354189000002,0.14287109375,4601,300.0,0.0002,0.005534918396733701,0.2,0.5787990689277649
941,1080,1783,1927168,-0.5571367144584656,-0.008842187258414924,-53.9720178604126,0.013130951,0.5447741746902466,227.55354189000002,0.15791015625,4606,300.0,0.0002,0.0069753638003021475,0.2,0.5790838003158569
942,1080,1785,1929216,-0.5498095154762268,-0.003627235908061266,-53.99920539855957,0.010373861,0.4754994511604309,226.83709886,0.1798828125,4611,300.0,0.0002,0.009040530957281589,0.2,0.5792502760887146
943,1080,1787,1931264,-0.5599960088729858,-0.007418204937130213,-54.015726280212405,0.012830536,0.49419915676116943,227.82425349000002,0.153125,4616,300.0,0.0002,0.006330834468826652,0.2,0.579436719417572
944,1080,1789,1933312,-0.5682458877563477,-0.01324636988574639,-54.042601585388184,0.013098495,0.6487873792648315,227.09877451,0.12685546875,4621,300.0,0.0002,0.006073203892447055,0.2,0.5797685384750366
945,1080,1791,1935360,-0.5466667413711548,-0.003855103987734765,-54.07823581695557,0.014372627,0.4739495515823364,227.61019209999998,0.1896484375,4626,300.0,0.0002,0.005031094886362553,0.2,0.5800723433494568
946,1080,1793,1937408,-0.5675631761550903,-0.012733533652499318,-54.107818031311034,0.013772387,0.6251996755599976,225.87212235000004,0.14697265625,4631,300.0,0.0002,0.0059141770238056775,0.2,0.5803326368331909
947,1080,1794,1939456,-0.5160179734230042,0.004617274605802127,-54.126104082380024,0.018205049,0.5367069244384766,224.69589206999999,0.09793526785714286,4633,300.0,0.0002,0.009334270709327288,0.2,0.5804181098937988
948,1080,1796,1941504,-0.5581846237182617,-0.009481991198845208,-54.14324054718018,0.013095658,0.6317789554595947,224.69589206999999,0.1830078125,4638,300.0,0.0002,0.009808201948180795,0.2,0.580679178237915
949,1080,1798,1943552,-0.5617814064025879,-0.01016343163792044,-54.17258853912354,0.009922309,0.5964517593383789,224.43169330000003,0.132421875,4643,300.0,0.0002,0.007607689965516329,0.2,0.5809447765350342
950,1080,1800,1945600,-0.5602005124092102,-0.005984231270849705,-54.200309371948244,0.011312451,0.6337471008300781,224.35032079000004,0.1576171875,4648,300.0,0.0002,0.006446917983703315,0.2,0.5811991095542908
951,1080,1802,1947648,-0.5628255009651184,-0.013419148535467685,-54.22479038238525,0.014523099,0.581291675567627,225.15707910000003,0.17705078125,4653,300.0,0.0002,0.005733742215670645,0.2,0.5813907384872437
952,1080,1804,1949696,-0.5592670440673828,-0.009495467878878117,-54.24361724853516,0.011581013,0.581709623336792,226.49031771000003,0.175390625,4658,300.0,0.0002,0.0071083732647821305,0.2,0.5815937519073486
953,1080,1806,1951744,-0.5586819052696228,-0.013639375660568475,-54.26965503692627,0.015999893,0.6348825097084045,227.76131243,0.16201171875,4663,300.0,0.0002,0.007130947429686785,0.2,0.5818650126457214
954,1080,1808,1953792,-0.561199426651001,-0.012974283238872886,-54.299099159240725,0.01280912,0.5916723012924194,226.65177527,0.162109375,4668,300.0,0.0002,0.005550805362872779,0.2,0.5821362137794495
955,1080,1810,1955840,-0.5506497025489807,-0.012449098913930357,-54.32940483093262,0.016145334,0.6495094895362854,226.65177527,0.1544921875,4673,300.0,0.0002,0.007215516990981996,0.2,0.5824289917945862
956,1080,1812,1957888,-0.5637167692184448,-0.01393100218847394,-54.36114158630371,0.01401115,0.5973626971244812,224.92226089,0.14853515625,4678,300.0,0.0002,0.01196568300947547,0.2,0.5827107429504395
957,1080,1814,1959936,-0.5683082938194275,-0.007404654286801815,-54.39315185546875,0.012815207,0.6131147146224976,225.04097718,0.13876953125,4683,300.0,0.0002,0.00830005961470306,0.2,0.5830597877502441
958,1080,1816,1961984,-0.5646132826805115,-0.007504959916695952,-54.42644634246826,0.013412306,0.5819944143295288,222.95487072,0.1849609375,4688,300.0,0.0002,0.011815982218831778,0.2,0.583347499370575
959,1079,1818,1964032,-0.5657426118850708,-0.012158561893738807,-54.45579605102539,0.009529031,0.6054171919822693,223.60419793000005,0.12294921875,4693,300.0,0.0002,0.009197298949584366,0.2,0.5836182832717896
960,1079,1820,1966080,-0.5543805360794067,-0.010043576988391579,-54.48705291748047,0.012955555,0.6284347772598267,222.01812851000005,0.12939453125,4698,300.0,0.0002,0.011647193320095539,0.2,0.5839462280273438
961,1079,1822,1968128,-0.5585845112800598,-0.00797417915891856,-54.52612953186035,0.013275713,0.5615532398223877,221.66298138000002,0.1478515625,4703,300.0,0.0002,0.012921836227178574,0.2,0.5843871235847473
962,1079,1824,1970176,-0.5734128355979919,-0.012936900369822979,-54.56798248291015,0.015114317,0.35800474882125854,221.66298138000002,0.151953125,4708,300.0,0.0002,0.008232125733047723,0.2,0.5846773386001587
963,1079,1826,1972224,-0.5617798566818237,-0.0059473634115420285,-54.59250659942627,0.0136678815,0.38256657123565674,222.37262033000002,0.18427734375,4713,300.0,0.0002,0.006760723073966801,0.2,0.5848951935768127
964,1079,1828,1974272,-0.5557546615600586,-0.012581134110223501,-54.61628093719482,0.014035357,0.6018280386924744,222.87415606,0.1681640625,4718,300.0,0.0002,0.00667863436974585,0.2,0.5851152539253235
965,1079,1830,1976320,-0.5531734824180603,-0.012472529476508499,-54.64216861724854,0.020489413,0.5898324251174927,221.15439625000008,0.13037109375,4723,300.0,0.0002,0.007725042384117841,0.2,0.585386335849762
966,1079,1832,1978368,-0.5672966241836548,-0.01303980650845915,-54.66485652923584,0.010960007,0.7195923328399658,221.22923108999998,0.16298828125,4728,300.0,0.0002,0.005895011103712022,0.2,0.5855439901351929
967,1079,1834,1980416,-0.572243869304657,-0.015933585120365024,-54.684207916259766,0.014617625,0.6905210018157959,221.41544933,0.1802734375,4733,300.0,0.0002,0.006490349210798741,0.2,0.5858238935470581
968,1079,1836,1982464,-0.5456764698028564,-0.007965957070700825,-54.719183921813965,0.014639197,0.575193464756012,220.40871391000002,0.16982421875,4738,300.0,0.0002,0.006437776749953628,0.2,0.5861610174179077
969,1079,1838,1984512,-0.5622859597206116,-0.011361780855804682,-54.75246887207031,0.014640229,0.5391943454742432,220.40871391000002,0.15068359375,4743,300.0,0.0002,0.0059141777222976085,0.2,0.5865048766136169
970,1079,1840,1986560,-0.5705588459968567,-0.014079513726755977,-54.78422889709473,0.017459895,0.5984050035476685,221.42938581999996,0.1650390625,4748,300.0,0.0002,0.006974831758998335,0.2,0.586776852607727
971,1079,1842,1988608,-0.569118082523346,-0.009770671627484262,-54.81849899291992,0.011338511,0.6634145975112915,223.65960581,0.13544921875,4753,300.0,0.0002,0.007912392891012133,0.2,0.5871856808662415
972,1079,1844,1990656,-0.5702742338180542,-0.011304424749687314,-54.86060810089111,0.013652341,0.5938144326210022,223.72175647999995,0.134765625,4758,300.0,0.0002,0.007151932991109789,0.2,0.5875047445297241
973,1079,1846,1992704,-0.5568485260009766,-0.010487944912165403,-54.88716163635254,0.016491579,0.577529788017273,224.75759613999998,0.15185546875,4763,300.0,0.0002,0.006826537358574569,0.2,0.5877580046653748
974,1078,1848,1994752,-0.5698105692863464,-0.014963945862837136,-54.927612113952634,0.014076837,0.6078040599822998,226.13599580000002,0.1451171875,4768,300.0,0.0002,0.006251379824243486,0.2,0.5882803201675415
975,1078,1850,1996800,-0.5727869868278503,-0.01103356594685465,-54.98831634521484,0.013834664,0.6644103527069092,226.71399361000005,0.12978515625,4773,300.0,0.0002,0.006968101183883846,0.2,0.5888631343841553
976,1078,1852,1998848,-0.5685560703277588,-0.0027871209429576995,-55.040116500854495,0.01827087,0.5666965246200562,226.71399361000005,0.18466796875,4778,300.0,0.0002,0.00944002429023385,0.2,0.5891693234443665
977,1078,1854,2000896,-0.5578641891479492,-0.007995276176370681,-55.06767330169678,0.011480553,0.5488635897636414,227.11334104000002,0.130859375,4783,300.0,0.0002,0.009011242212727666,0.2,0.5895081758499146
978,1078,1856,2002944,-0.5658531785011292,-0.009741779509931802,-55.10620536804199,0.01219714,0.5288553237915039,227.57514823999998,0.1498046875,4788,300.0,0.0002,0.006040255026891828,0.2,0.5898470878601074
979,1078,1858,2004992,-0.5506577491760254,-0.008142900001257659,-55.14085083007812,0.015167071,0.6081948280334473,228.27413714000005,0.17265625,4793,300.0,0.0002,0.010857111914083362,0.2,0.5901747941970825
980,1078,1860,2007040,-0.5712423324584961,-0.01335823538247496,-55.17749919891357,0.014366807,0.5829368829727173,228.16750735999995,0.1505859375,4798,300.0,0.0002,0.009085042402148247,0.2,0.5905699133872986
981,1078,1862,2009088,-0.5836993455886841,-0.013439162727445364,-55.22668037414551,0.015285356,0.5634377002716064,227.53571316,0.14306640625,4803,300.0,0.0002,0.007712171925231814,0.2,0.5910947918891907
982,1078,1864,2011136,-0.5699602365493774,-0.006933193374425173,-55.2735897064209,0.009745026,0.43624043464660645,227.53571316,0.154296875,4808,300.0,0.0002,0.00864927307702601,0.2,0.5914639830589294
983,1078,1865,2013184,-0.5307135581970215,0.007566815009340644,-55.29573917388916,0.01478007,0.48500311374664307,228.65809439999998,0.18701171875,4809,300.0,0.0002,0.006760651594959199,0.2,0.5915120244026184
984,1078,1868,2015232,-0.5689020752906799,-0.009655758016742766,-55.3084213256836,0.010922035,0.6212806105613708,229.24842520999994,0.13369140625,4814,300.0,0.0002,0.005437408317811787,0.2,0.5916759967803955
985,1078,1870,2017280,-0.5608749389648438,-0.005035918951034546,-55.325899314880374,0.019928128,0.6194541454315186,228.82253138,0.21181640625,4819,300.0,0.0002,0.00537386117503047,0.2,0.5918720960617065
986,1078,1872,2019328,-0.5589756965637207,-0.0066234026802703735,-55.35329055786133,0.013971528,0.6696971654891968,228.24014971999998,0.16142578125,4824,300.0,0.0002,0.00926369996741414,0.2,0.5921800136566162
987,1078,1874,2021376,-0.571336567401886,-0.013837193930521607,-55.392407989501955,0.015248967,0.6207596659660339,228.67141381000002,0.13056640625,4829,300.0,0.0002,0.00799262779764831,0.2,0.592637836933136
988,1078,1876,2023424,-0.5653745532035828,-0.008549566799774765,-55.42694149017334,0.016450943,0.6505631804466248,228.36897634000002,0.15654296875,4834,300.0,0.0002,0.0058852392481639985,0.2,0.5928033590316772
989,1078,1878,2025472,-0.5727456212043762,-0.0116761963814497,-55.44246559143066,0.010319062,0.5312066078186035,228.36897634000002,0.13779296875,4839,300.0,0.0002,0.006495467992499471,0.2,0.5929767489433289
990,1079,1878,2027520,-0.5458372235298157,0.001866388600319624,-55.457054138183594,0.013664308,0.5834638476371765,227.68947259,0.1826171875,4840,300.0,0.0002,0.01156116952188313,0.2,0.593031108379364
991,1079,1880,2029568,-0.5651054978370667,-0.008892569434829056,-55.48502788543701,0.015852813,0.6805647611618042,227.17250448000001,0.15654296875,4845,300.0,0.0002,0.008465429744683206,0.2,0.5935372710227966
992,1079,1882,2031616,-0.5756937265396118,-0.011717412038706243,-55.52994613647461,0.012054425,0.6126387119293213,226.75526585,0.1576171875,4850,300.0,0.0002,0.009084125701338052,0.2,0.593856930732727
993,1078,1884,2033664,-0.5684243440628052,-0.011573160486295819,-55.55482177734375,0.011788202,0.6478755474090576,227.20701929999998,0.12666015625,4855,300.0,0.0002,0.008343724929727615,0.2,0.5940552949905396
994,1078,1886,2035712,-0.5637285709381104,-0.005931127117946744,-55.576398086547854,0.011016849,0.6309844255447388,227.8019181,0.1783203125,4860,300.0,0.0002,0.008748476114124059,0.2,0.5943019390106201
995,1078,1888,2037760,-0.5720437169075012,-0.008275887579657137,-55.60409812927246,0.016893296,0.6042643189430237,227.29674587000002,0.157421875,4865,300.0,0.0002,0.007550012692809105,0.2,0.5945889949798584
996,1078,1890,2039808,-0.5766170620918274,-0.013588857743889094,-55.63644237518311,0.013814447,0.6043657064437866,227.29674587000002,0.129296875,4870,300.0,0.0002,0.011986041255295277,0.2,0.5949835777282715
997,1078,1893,2041856,-0.5735698342323303,-0.010630757897160947,-55.68430862426758,0.015471102,0.4989728331565857,226.35190511000002,0.16728515625,4875,300.0,0.0002,0.008194050844758749,0.2,0.5955119132995605
998,1078,1895,2043904,-0.5727224946022034,-0.011771400435827672,-55.733534049987796,0.021220393,0.5179392099380493,225.56480395,0.18583984375,4880,300.0,0.0002,0.005546765332110226,0.2,0.5959144234657288
999,1078,1897,2045952,-0.5821551084518433,-0.009677248098887503,-55.76561870574951,0.015122704,0.5485836267471313,226.79070852,0.13115234375,4885,300.0,0.0002,0.0062312324531376365,0.2,0.5961243510246277
1000,1078,1899,2048000,-0.5696956515312195,-0.008310488308779895,-55.78545207977295,0.016466638,0.6210189461708069,227.27499594000005,0.1751953125,4890,300.0,0.0002,0.005455543892458082,0.2,0.5963107943534851
1001,1078,1901,2050048,-0.5886073708534241,-0.007818599604070187,-55.80435314178467,0.010748319,0.5961347818374634,226.65403023999997,0.17197265625,4895,300.0,0.0002,0.004807464708574116,0.2,0.5964856147766113
1002,1078,1903,2052096,-0.575372576713562,-0.009812711412087083,-55.83214855194092,0.015738212,0.6656613349914551,226.08512030999998,0.17578125,4900,300.0,0.0002,0.004624312138184905,0.2,0.5969170331954956
1003,1077,1905,2054144,-0.5686542391777039,-0.0060639848001301285,-55.879172706604,0.014771987,0.653900146484375,226.08512030999998,0.16875,4905,300.0,0.0002,0.0086452831979841,0.2,0.597288191318512
1004,1077,1907,2056192,-0.5728185772895813,-0.012889389193151145,-55.917123794555664,0.012519273,0.6003246307373047,226.77906428000006,0.1392578125,4910,300.0,0.0002,0.0050069818971678615,0.2,0.597723662853241
1005,1077,1909,2058240,-0.582278311252594,-0.011215855111368,-55.96752777099609,0.015649643,0.6820856332778931,226.99847155000003,0.1587890625,4915,300.0,0.0002,0.004436984588392079,0.2,0.5983037352561951
1006,1077,1911,2060288,-0.584191620349884,-0.010817599995061756,-56.02477951049805,0.016509267,0.6550101041793823,228.57680100000002,0.18369140625,4920,300.0,0.0002,0.006216034153476357,0.2,0.5987980365753174
1007,1077,1913,2062336,-0.5899558067321777,-0.015145836025476455,-56.07562141418457,0.017524678,0.5895445346832275,228.19055141999993,0.17978515625,4925,300.0,0.0002,0.008151141763664781,0.2,0.599336564540863
1008,1077,1915,2064384,-0.5640665292739868,-0.011537417257204651,-56.12608108520508,0.014186319,0.6615124940872192,227.68887325000003,0.15791015625,4930,300.0,0.0002,0.0075627801474183794,0.2,0.5997196435928345
1009,1077,1917,2066432,-0.5861282348632812,-0.012355048209428787,-56.15915508270264,0.014064371,0.6598734855651855,227.42937281000002,0.15478515625,4935,300.0,0.0002,0.006212698458693921,0.2,0.6000310778617859
1010,1077,1919,2068480,-0.5776456594467163,-0.008571145497262478,-56.188560485839844,0.016195178,0.5987301468849182,227.42937281000002,0.15908203125,4940,300.0,0.0002,0.007340785954147578,0.2,0.6002963185310364
1011,1077,1921,2070528,-0.5773478746414185,-0.01151761352084577,-56.21596336364746,0.011928734,0.5667774677276611,227.27309202,0.14267578125,4945,300.0,0.0002,0.006710451934486628,0.2,0.6005618572235107
1012,1077,1923,2072576,-0.5784785747528076,-0.011334637110121549,-56.24056072235108,0.016950568,0.5700860023498535,228.71968746000002,0.1701171875,4950,300.0,0.0002,0.0057391556678339836,0.2,0.6007667183876038
